LAT,LON,YEAR,MO,DY,PRECTOT,ALLSKY_SFC_SW_DWN,WS10M_RANGE,Date
37.72531,-97.79759,2010,8,21,0,25.19,2.69,2010-08-21
37.72531,-97.79759,2010,8,22,0,25,3.29,2010-08-22
37.72531,-97.79759,2010,8,23,11.76,23.67,3.6,2010-08-23
37.72531,-97.79759,2010,8,24,34.19,15.5,7.66,2010-08-24
37.72531,-97.79759,2010,8,25,0,25.48,3.1,2010-08-25
37.72531,-97.79759,2010,8,26,0,25.03,2.17,2010-08-26
37.72531,-97.79759,2010,8,27,0.03,25.12,3.19,2010-08-27
37.72531,-97.79759,2010,8,28,0,24.34,3.7,2010-08-28
37.72531,-97.79759,2010,8,29,0,22.47,4.18,2010-08-29
37.72531,-97.79759,2010,8,30,0.04,20.74,3.64,2010-08-30
37.72531,-97.79759,2010,8,31,0.54,19.62,5.31,2010-08-31
37.72531,-97.79759,2010,9,1,0.85,18.37,4.62,2010-09-01
37.72531,-97.79759,2010,9,2,0.64,16.79,8.79,2010-09-02
37.72531,-97.79759,2010,9,3,0,24.3,5.98,2010-09-03
37.72531,-97.79759,2010,9,4,0,23.88,5.37,2010-09-04
37.72531,-97.79759,2010,9,5,0,22.91,6.86,2010-09-05
37.72531,-97.79759,2010,9,6,0.76,22.2,9.2,2010-09-06
37.72531,-97.79759,2010,9,7,0.15,19.42,2.39,2010-09-07
37.72531,-97.79759,2010,9,8,2.99,11.54,4.63,2010-09-08
37.72531,-97.79759,2010,9,9,1.43,14.22,5.22,2010-09-09
37.72531,-97.79759,2010,9,10,4.85,21.38,3.9,2010-09-10
37.72531,-97.79759,2010,9,11,0,22.1,3.92,2010-09-11
37.72531,-97.79759,2010,9,12,0.01,21.15,2.83,2010-09-12
37.72531,-97.79759,2010,9,13,3.03,20.99,3.51,2010-09-13
37.72531,-97.79759,2010,9,14,4.86,20.71,3.59,2010-09-14
37.72531,-97.79759,2010,9,15,6.82,18.38,8.22,2010-09-15
37.72531,-97.79759,2010,9,16,0.1,10.45,4.58,2010-09-16
37.72531,-97.79759,2010,9,17,0,20.79,4.51,2010-09-17
37.72531,-97.79759,2010,9,18,0,19.28,2.82,2010-09-18
37.72531,-97.79759,2010,9,19,0,20.59,5.61,2010-09-19
37.72531,-97.79759,2010,9,20,0,19.4,6.08,2010-09-20
37.72531,-97.79759,2010,9,21,0.01,16.65,3.53,2010-09-21
37.72531,-97.79759,2010,9,22,0.18,17.25,4.57,2010-09-22
37.72531,-97.79759,2010,9,23,20.81,6.64,9.83,2010-09-23
37.72531,-97.79759,2010,9,24,0,20.45,4.07,2010-09-24
37.72531,-97.79759,2010,9,25,7.79,13.95,5.74,2010-09-25
37.72531,-97.79759,2010,9,26,0.09,18.18,3.4,2010-09-26
37.72531,-97.79759,2010,9,27,0,17.68,2.7,2010-09-27
37.72531,-97.79759,2010,9,28,0,19.73,4.97,2010-09-28
37.72531,-97.79759,2010,9,29,0,19.21,5.34,2010-09-29
37.72531,-97.79759,2010,9,30,0,19.43,4.5,2010-09-30
37.72531,-97.79759,2010,10,1,0,19.2,2.58,2010-10-01
37.72531,-97.79759,2010,10,2,0,18.82,5.97,2010-10-02
37.72531,-97.79759,2010,10,3,0,19.44,2.04,2010-10-03
37.72531,-97.79759,2010,10,4,0,18.85,2.88,2010-10-04
37.72531,-97.79759,2010,10,5,0,18.32,3.64,2010-10-05
37.72531,-97.79759,2010,10,6,0,17.88,3.78,2010-10-06
37.72531,-97.79759,2010,10,7,0,17.76,2.14,2010-10-07
37.72531,-97.79759,2010,10,8,0.02,17.79,3.47,2010-10-08
37.72531,-97.79759,2010,10,9,0.01,17.59,4.53,2010-10-09
37.72531,-97.79759,2010,10,10,8.73,4.88,4.68,2010-10-10
37.72531,-97.79759,2010,10,11,1.54,12.07,3.66,2010-10-11
37.72531,-97.79759,2010,10,12,0.06,15.85,4.38,2010-10-12
37.72531,-97.79759,2010,10,13,0,17.33,5.39,2010-10-13
37.72531,-97.79759,2010,10,14,0,16.95,6.26,2010-10-14
37.72531,-97.79759,2010,10,15,0,16.94,2.19,2010-10-15
37.72531,-97.79759,2010,10,16,0,16.14,5.73,2010-10-16
37.72531,-97.79759,2010,10,17,0,15.81,5.03,2010-10-17
37.72531,-97.79759,2010,10,18,0.3,15.67,7.91,2010-10-18
37.72531,-97.79759,2010,10,19,0.09,14.01,3.86,2010-10-19
37.72531,-97.79759,2010,10,20,0.01,16.03,3.97,2010-10-20
37.72531,-97.79759,2010,10,21,1.29,14.95,4.24,2010-10-21
37.72531,-97.79759,2010,10,22,3.09,9.56,3.1,2010-10-22
37.72531,-97.79759,2010,10,23,0.4,10.01,7.35,2010-10-23
37.72531,-97.79759,2010,10,24,0.03,14.84,3.97,2010-10-24
37.72531,-97.79759,2010,10,25,0.62,9.66,8.17,2010-10-25
37.72531,-97.79759,2010,10,26,0,15.49,4.96,2010-10-26
37.72531,-97.79759,2010,10,27,0,15.5,5.69,2010-10-27
37.72531,-97.79759,2010,10,28,0.1,15.33,6.86,2010-10-28
37.72531,-97.79759,2010,10,29,0,14.49,6.81,2010-10-29
37.72531,-97.79759,2010,10,30,0,14.83,6.52,2010-10-30
37.72531,-97.79759,2010,10,31,0,14.2,2.25,2010-10-31
37.72531,-97.79759,2010,11,1,0.13,8.3,4,2010-11-01
37.72531,-97.79759,2010,11,2,0.02,14.11,3.69,2010-11-02
37.72531,-97.79759,2010,11,3,0,14.08,8.93,2010-11-03
37.72531,-97.79759,2010,11,4,0,14.29,5.87,2010-11-04
37.72531,-97.79759,2010,11,5,0,13.99,3.51,2010-11-05
37.72531,-97.79759,2010,11,6,0,13.64,4.7,2010-11-06
37.72531,-97.79759,2010,11,7,0,13.51,6.04,2010-11-07
37.72531,-97.79759,2010,11,8,0,13.2,3.74,2010-11-08
37.72531,-97.79759,2010,11,9,0,11.15,4.16,2010-11-09
37.72531,-97.79759,2010,11,10,0,13.14,5.56,2010-11-10
37.72531,-97.79759,2010,11,11,7,4.66,3.77,2010-11-11
37.72531,-97.79759,2010,11,12,46.02,2.05,6.74,2010-11-12
37.72531,-97.79759,2010,11,13,0,11.7,4.65,2010-11-13
37.72531,-97.79759,2010,11,14,0.22,7.53,2.85,2010-11-14
37.72531,-97.79759,2010,11,15,0.1,7.59,3.37,2010-11-15
37.72531,-97.79759,2010,11,16,0,12.18,3.16,2010-11-16
37.72531,-97.79759,2010,11,17,5.05,1.93,7.75,2010-11-17
37.72531,-97.79759,2010,11,18,0,11.27,6.97,2010-11-18
37.72531,-97.79759,2010,11,19,0,11.22,5.78,2010-11-19
37.72531,-97.79759,2010,11,20,0.01,11.58,1.48,2010-11-20
37.72531,-97.79759,2010,11,21,0,10.94,2.56,2010-11-21
37.72531,-97.79759,2010,11,22,0.01,9.96,5.29,2010-11-22
37.72531,-97.79759,2010,11,23,0.01,11.3,3.6,2010-11-23
37.72531,-97.79759,2010,11,24,0,3.57,7.75,2010-11-24
37.72531,-97.79759,2010,11,25,0,10.39,6.44,2010-11-25
37.72531,-97.79759,2010,11,26,0,11.46,3.34,2010-11-26
37.72531,-97.79759,2010,11,27,0,11.36,5.95,2010-11-27
37.72531,-97.79759,2010,11,28,0,10.71,6.65,2010-11-28
37.72531,-97.79759,2010,11,29,0,9.32,4.17,2010-11-29
37.72531,-97.79759,2010,11,30,0,11.01,6.82,2010-11-30
37.72531,-97.79759,2010,12,1,0,9.15,2.79,2010-12-01
37.72531,-97.79759,2010,12,2,0,10.52,2.48,2010-12-02
37.72531,-97.79759,2010,12,3,0,9.07,7.85,2010-12-03
37.72531,-97.79759,2010,12,4,0,10.33,7.01,2010-12-04
37.72531,-97.79759,2010,12,5,0,9.16,3.3,2010-12-05
37.72531,-97.79759,2010,12,6,0,10.69,2.74,2010-12-06
37.72531,-97.79759,2010,12,7,0.29,5.06,2.75,2010-12-07
37.72531,-97.79759,2010,12,8,0,9,4.01,2010-12-08
37.72531,-97.79759,2010,12,9,0,8.79,4.83,2010-12-09
37.72531,-97.79759,2010,12,10,0,7.84,6.37,2010-12-10
37.72531,-97.79759,2010,12,11,0.07,10.42,10.25,2010-12-11
37.72531,-97.79759,2010,12,12,0.01,10.46,7.72,2010-12-12
37.72531,-97.79759,2010,12,13,0,9.85,1.61,2010-12-13
37.72531,-97.79759,2010,12,14,0,9.22,1.16,2010-12-14
37.72531,-97.79759,2010,12,15,0,6.38,2.99,2010-12-15
37.72531,-97.79759,2010,12,16,0,10.02,4.06,2010-12-16
37.72531,-97.79759,2010,12,17,0,6.56,1.76,2010-12-17
37.72531,-97.79759,2010,12,18,0,3.75,3.14,2010-12-18
37.72531,-97.79759,2010,12,19,0,9.72,3.96,2010-12-19
37.72531,-97.79759,2010,12,20,0,7.9,6.28,2010-12-20
37.72531,-97.79759,2010,12,21,0,6.02,1.92,2010-12-21
37.72531,-97.79759,2010,12,22,0,7.63,3.68,2010-12-22
37.72531,-97.79759,2010,12,23,0.48,3.34,4.14,2010-12-23
37.72531,-97.79759,2010,12,24,0.14,5.23,8.1,2010-12-24
37.72531,-97.79759,2010,12,25,0.13,4.11,6.24,2010-12-25
37.72531,-97.79759,2010,12,26,0,8.67,4.15,2010-12-26
37.72531,-97.79759,2010,12,27,0,9.98,5.41,2010-12-27
37.72531,-97.79759,2010,12,28,0,7.46,3.18,2010-12-28
37.72531,-97.79759,2010,12,29,0.07,3.51,5.12,2010-12-29
37.72531,-97.79759,2010,12,30,0.09,9.77,8.57,2010-12-30
37.72531,-97.79759,2010,12,31,1,8.64,8.76,2010-12-31
37.72531,-97.79759,2011,1,1,0,10.61,6.54,2011-01-01
37.72531,-97.79759,2011,1,2,0,10.61,5.24,2011-01-02
37.72531,-97.79759,2011,1,3,0,8.78,3.89,2011-01-03
37.72531,-97.79759,2011,1,4,0.01,10.33,4.01,2011-01-04
37.72531,-97.79759,2011,1,5,0,10.3,5.12,2011-01-05
37.72531,-97.79759,2011,1,6,0,10.03,2.99,2011-01-06
37.72531,-97.79759,2011,1,7,0,10.39,7.91,2011-01-07
37.72531,-97.79759,2011,1,8,0,8.58,3.06,2011-01-08
37.72531,-97.79759,2011,1,9,3.07,5.83,3.79,2011-01-09
37.72531,-97.79759,2011,1,10,3.14,2.9,9.06,2011-01-10
37.72531,-97.79759,2011,1,11,0,9.85,4.44,2011-01-11
37.72531,-97.79759,2011,1,12,0,10,4.86,2011-01-12
37.72531,-97.79759,2011,1,13,0.01,5.77,5.13,2011-01-13
37.72531,-97.79759,2011,1,14,0.83,5.62,2.04,2011-01-14
37.72531,-97.79759,2011,1,15,0.02,7.12,2.42,2011-01-15
37.72531,-97.79759,2011,1,16,0.02,10.47,4.78,2011-01-16
37.72531,-97.79759,2011,1,17,0.41,5.29,4.1,2011-01-17
37.72531,-97.79759,2011,1,18,0,7.2,5.69,2011-01-18
37.72531,-97.79759,2011,1,19,0.48,2.44,5.97,2011-01-19
37.72531,-97.79759,2011,1,20,0.14,11.66,7.21,2011-01-20
37.72531,-97.79759,2011,1,21,0.03,8.93,6.02,2011-01-21
37.72531,-97.79759,2011,1,22,0,8.51,4.19,2011-01-22
37.72531,-97.79759,2011,1,23,0.01,8.03,10.4,2011-01-23
37.72531,-97.79759,2011,1,24,0,6.82,4.24,2011-01-24
37.72531,-97.79759,2011,1,25,0,12.42,2.07,2011-01-25
37.72531,-97.79759,2011,1,26,0.09,10.64,6.52,2011-01-26
37.72531,-97.79759,2011,1,27,0,12.05,3.49,2011-01-27
37.72531,-97.79759,2011,1,28,0,12.54,2.47,2011-01-28
37.72531,-97.79759,2011,1,29,0,12.8,7.25,2011-01-29
37.72531,-97.79759,2011,1,30,0,11.19,4.95,2011-01-30
37.72531,-97.79759,2011,1,31,0.23,4.3,7.4,2011-01-31
37.72531,-97.79759,2011,2,1,4.02,2.86,2.29,2011-02-01
37.72531,-97.79759,2011,2,2,0,10.08,8.12,2011-02-02
37.72531,-97.79759,2011,2,3,0,10.55,2.43,2011-02-03
37.72531,-97.79759,2011,2,4,0,8.85,2.09,2011-02-04
37.72531,-97.79759,2011,2,5,0.07,11.42,2.16,2011-02-05
37.72531,-97.79759,2011,2,6,0.01,8.45,2.11,2011-02-06
37.72531,-97.79759,2011,2,7,0.08,12.4,5.23,2011-02-07
37.72531,-97.79759,2011,2,8,9.74,3.32,3.15,2011-02-08
37.72531,-97.79759,2011,2,9,1.78,6.19,4.35,2011-02-09
37.72531,-97.79759,2011,2,10,0,5.44,3.32,2011-02-10
37.72531,-97.79759,2011,2,11,0.11,15.05,3.35,2011-02-11
37.72531,-97.79759,2011,2,12,0,8.53,4.43,2011-02-12
37.72531,-97.79759,2011,2,13,0,14.34,2.37,2011-02-13
37.72531,-97.79759,2011,2,14,0,15,4.31,2011-02-14
37.72531,-97.79759,2011,2,15,0,10.42,2.5,2011-02-15
37.72531,-97.79759,2011,2,16,0,15.66,9.71,2011-02-16
37.72531,-97.79759,2011,2,17,0,12.5,6.34,2011-02-17
37.72531,-97.79759,2011,2,18,0,15.59,3.67,2011-02-18
37.72531,-97.79759,2011,2,19,0,8.76,7.95,2011-02-19
37.72531,-97.79759,2011,2,20,0,11.51,8.14,2011-02-20
37.72531,-97.79759,2011,2,21,0,16.65,7.48,2011-02-21
37.72531,-97.79759,2011,2,22,0,16.64,4.27,2011-02-22
37.72531,-97.79759,2011,2,23,0.01,16.54,2.16,2011-02-23
37.72531,-97.79759,2011,2,24,4.74,4.12,4.21,2011-02-24
37.72531,-97.79759,2011,2,25,0.03,6.15,4.14,2011-02-25
37.72531,-97.79759,2011,2,26,0.21,4.83,3.55,2011-02-26
37.72531,-97.79759,2011,2,27,3.81,5.54,9.48,2011-02-27
37.72531,-97.79759,2011,2,28,0.04,18.13,9.41,2011-02-28
37.72531,-97.79759,2011,3,1,0,17.8,5.03,2011-03-01
37.72531,-97.79759,2011,3,2,0.04,14.2,3.75,2011-03-02
37.72531,-97.79759,2011,3,3,0,17.21,7.11,2011-03-03
37.72531,-97.79759,2011,3,4,0.02,8.38,7.14,2011-03-04
37.72531,-97.79759,2011,3,5,0,18.73,5.36,2011-03-05
37.72531,-97.79759,2011,3,6,0,14.92,5.39,2011-03-06
37.72531,-97.79759,2011,3,7,2.19,9.96,2.32,2011-03-07
37.72531,-97.79759,2011,3,8,9.94,4.79,3.63,2011-03-08
37.72531,-97.79759,2011,3,9,0.01,15.95,6.37,2011-03-09
37.72531,-97.79759,2011,3,10,0,19.58,3.29,2011-03-10
37.72531,-97.79759,2011,3,11,0,19.44,7.12,2011-03-11
37.72531,-97.79759,2011,3,12,0,19.08,3.57,2011-03-12
37.72531,-97.79759,2011,3,13,4.29,6.68,2.02,2011-03-13
37.72531,-97.79759,2011,3,14,1.47,14.15,4.48,2011-03-14
37.72531,-97.79759,2011,3,15,0,19.91,1.86,2011-03-15
37.72531,-97.79759,2011,3,16,0,19.88,6.06,2011-03-16
37.72531,-97.79759,2011,3,17,0,20.01,5.61,2011-03-17
37.72531,-97.79759,2011,3,18,0,12.23,6.44,2011-03-18
37.72531,-97.79759,2011,3,19,5.05,5.26,4.68,2011-03-19
37.72531,-97.79759,2011,3,20,0.02,20.31,7.64,2011-03-20
37.72531,-97.79759,2011,3,21,0,14.73,6.35,2011-03-21
37.72531,-97.79759,2011,3,22,0,20,9.29,2011-03-22
37.72531,-97.79759,2011,3,23,0,22.26,7.83,2011-03-23
37.72531,-97.79759,2011,3,24,1.37,21.71,3.32,2011-03-24
37.72531,-97.79759,2011,3,25,0.18,21.82,3.66,2011-03-25
37.72531,-97.79759,2011,3,26,1.56,5.99,3.44,2011-03-26
37.72531,-97.79759,2011,3,27,0.7,7.93,2.14,2011-03-27
37.72531,-97.79759,2011,3,28,0.58,5.69,3.12,2011-03-28
37.72531,-97.79759,2011,3,29,0.42,10.69,4.2,2011-03-29
37.72531,-97.79759,2011,3,30,0.43,9.64,3.03,2011-03-30
37.72531,-97.79759,2011,3,31,0.63,21.12,9.2,2011-03-31
37.72531,-97.79759,2011,4,1,0.22,21.92,6.12,2011-04-01
37.72531,-97.79759,2011,4,2,0,22.68,8.63,2011-04-02
37.72531,-97.79759,2011,4,3,0.2,19.97,12.7,2011-04-03
37.72531,-97.79759,2011,4,4,1.65,22.27,10.14,2011-04-04
37.72531,-97.79759,2011,4,5,0,23.54,7.11,2011-04-05
37.72531,-97.79759,2011,4,6,0,21.7,6.23,2011-04-06
37.72531,-97.79759,2011,4,7,0.71,15.07,5.42,2011-04-07
37.72531,-97.79759,2011,4,8,2.29,19.84,6.32,2011-04-08
37.72531,-97.79759,2011,4,9,1.4,23.39,7.57,2011-04-09
37.72531,-97.79759,2011,4,10,0.03,22.16,7.26,2011-04-10
37.72531,-97.79759,2011,4,11,0.05,21.56,7.97,2011-04-11
37.72531,-97.79759,2011,4,12,0.01,25.27,5.33,2011-04-12
37.72531,-97.79759,2011,4,13,0,24.23,5.89,2011-04-13
37.72531,-97.79759,2011,4,14,0.78,17.85,7.96,2011-04-14
37.72531,-97.79759,2011,4,15,2.98,6.76,12.24,2011-04-15
37.72531,-97.79759,2011,4,16,0,25.72,5.99,2011-04-16
37.72531,-97.79759,2011,4,17,0,18.69,6.16,2011-04-17
37.72531,-97.79759,2011,4,18,0,19.36,6.72,2011-04-18
37.72531,-97.79759,2011,4,19,0.01,20.47,8.63,2011-04-19
37.72531,-97.79759,2011,4,20,0,16.65,3.4,2011-04-20
37.72531,-97.79759,2011,4,21,0.34,7.69,6.12,2011-04-21
37.72531,-97.79759,2011,4,22,0.48,24.93,7.49,2011-04-22
37.72531,-97.79759,2011,4,23,0.07,12.44,4.13,2011-04-23
37.72531,-97.79759,2011,4,24,5.44,16.03,3.59,2011-04-24
37.72531,-97.79759,2011,4,25,3.89,8.4,4.73,2011-04-25
37.72531,-97.79759,2011,4,26,2.35,15.75,3.42,2011-04-26
37.72531,-97.79759,2011,4,27,4.25,10.74,8,2011-04-27
37.72531,-97.79759,2011,4,28,0,27.22,6.33,2011-04-28
37.72531,-97.79759,2011,4,29,0,26.81,9.91,2011-04-29
37.72531,-97.79759,2011,4,30,0.03,27.48,8.56,2011-04-30
37.72531,-97.79759,2011,5,1,0.36,6.55,5.5,2011-05-01
37.72531,-97.79759,2011,5,2,0.06,24.09,3.04,2011-05-02
37.72531,-97.79759,2011,5,3,0,26.59,4.61,2011-05-03
37.72531,-97.79759,2011,5,4,0,27.88,8.74,2011-05-04
37.72531,-97.79759,2011,5,5,0.01,23.07,5.58,2011-05-05
37.72531,-97.79759,2011,5,6,0,27.38,7.93,2011-05-06
37.72531,-97.79759,2011,5,7,0,27.24,5.42,2011-05-07
37.72531,-97.79759,2011,5,8,0,27.26,5.49,2011-05-08
37.72531,-97.79759,2011,5,9,0,26.8,3.55,2011-05-09
37.72531,-97.79759,2011,5,10,0.25,18.9,4.97,2011-05-10
37.72531,-97.79759,2011,5,11,2.88,6.06,3.23,2011-05-11
37.72531,-97.79759,2011,5,12,0.13,27.96,5.36,2011-05-12
37.72531,-97.79759,2011,5,13,1.26,15,5.8,2011-05-13
37.72531,-97.79759,2011,5,14,0,23.2,6.09,2011-05-14
37.72531,-97.79759,2011,5,15,0,25.05,6.21,2011-05-15
37.72531,-97.79759,2011,5,16,0,28.24,3.18,2011-05-16
37.72531,-97.79759,2011,5,17,0.01,20.43,4,2011-05-17
37.72531,-97.79759,2011,5,18,3.71,10.14,1.93,2011-05-18
37.72531,-97.79759,2011,5,19,13.41,16.4,2.12,2011-05-19
37.72531,-97.79759,2011,5,20,8.33,13.89,5.44,2011-05-20
37.72531,-97.79759,2011,5,21,0.74,28.72,6.66,2011-05-21
37.72531,-97.79759,2011,5,22,0.01,27.55,3.65,2011-05-22
37.72531,-97.79759,2011,5,23,0.77,23.01,3.58,2011-05-23
37.72531,-97.79759,2011,5,24,15.6,23.81,7.52,2011-05-24
37.72531,-97.79759,2011,5,25,2.37,16.4,9.67,2011-05-25
37.72531,-97.79759,2011,5,26,0,29.34,5.62,2011-05-26
37.72531,-97.79759,2011,5,27,0.21,17.95,9.5,2011-05-27
37.72531,-97.79759,2011,5,28,0.39,8.51,4.24,2011-05-28
37.72531,-97.79759,2011,5,29,0.01,28.17,8.18,2011-05-29
37.72531,-97.79759,2011,5,30,12.31,15.35,6.19,2011-05-30
37.72531,-97.79759,2011,5,31,0.93,29.74,3.99,2011-05-31
37.72531,-97.79759,2011,6,1,2.05,23.98,4.95,2011-06-01
37.72531,-97.79759,2011,6,2,0,23.57,4.95,2011-06-02
37.72531,-97.79759,2011,6,3,0,27.41,4.88,2011-06-03
37.72531,-97.79759,2011,6,4,0,27.03,4.91,2011-06-04
37.72531,-97.79759,2011,6,5,0.17,28.77,2.93,2011-06-05
37.72531,-97.79759,2011,6,6,0,29.23,3.25,2011-06-06
37.72531,-97.79759,2011,6,7,0,28.35,6.08,2011-06-07
37.72531,-97.79759,2011,6,8,0.38,28.55,4.83,2011-06-08
37.72531,-97.79759,2011,6,9,9.01,26.2,7.78,2011-06-09
37.72531,-97.79759,2011,6,10,0.53,25.75,5.82,2011-06-10
37.72531,-97.79759,2011,6,11,8.12,27.41,2.98,2011-06-11
37.72531,-97.79759,2011,6,12,8.43,26.72,3.9,2011-06-12
37.72531,-97.79759,2011,6,13,0.01,28.89,7.45,2011-06-13
37.72531,-97.79759,2011,6,14,0.16,26.22,4.41,2011-06-14
37.72531,-97.79759,2011,6,15,0,29.08,4.94,2011-06-15
37.72531,-97.79759,2011,6,16,13.33,19.77,6.27,2011-06-16
37.72531,-97.79759,2011,6,17,3.9,26.98,6.84,2011-06-17
37.72531,-97.79759,2011,6,18,1.57,27.56,4.17,2011-06-18
37.72531,-97.79759,2011,6,19,0.11,26.43,9.5,2011-06-19
37.72531,-97.79759,2011,6,20,2.55,22.93,6.77,2011-06-20
37.72531,-97.79759,2011,6,21,0.02,27.36,8.11,2011-06-21
37.72531,-97.79759,2011,6,22,0,28.77,6.98,2011-06-22
37.72531,-97.79759,2011,6,23,0.27,22,5.04,2011-06-23
37.72531,-97.79759,2011,6,24,0.18,28.22,4.61,2011-06-24
37.72531,-97.79759,2011,6,25,0,25.98,6.53,2011-06-25
37.72531,-97.79759,2011,6,26,0,28.6,5.28,2011-06-26
37.72531,-97.79759,2011,6,27,0.01,23.62,8.19,2011-06-27
37.72531,-97.79759,2011,6,28,0.66,26.2,2.83,2011-06-28
37.72531,-97.79759,2011,6,29,0.16,28.21,3.35,2011-06-29
37.72531,-97.79759,2011,6,30,0,28.72,3.92,2011-06-30
37.72531,-97.79759,2011,7,1,0,28.87,3.9,2011-07-01
37.72531,-97.79759,2011,7,2,1.31,24.21,3.36,2011-07-02
37.72531,-97.79759,2011,7,3,6.31,20.96,3.18,2011-07-03
37.72531,-97.79759,2011,7,4,0,28.33,3.14,2011-07-04
37.72531,-97.79759,2011,7,5,0.68,28.02,3.8,2011-07-05
37.72531,-97.79759,2011,7,6,1.66,21.94,4.06,2011-07-06
37.72531,-97.79759,2011,7,7,0.53,26.32,3.05,2011-07-07
37.72531,-97.79759,2011,7,8,0,27.51,3.55,2011-07-08
37.72531,-97.79759,2011,7,9,1.21,27.25,2.36,2011-07-09
37.72531,-97.79759,2011,7,10,0.01,27.2,5.81,2011-07-10
37.72531,-97.79759,2011,7,11,0.18,25.74,4.06,2011-07-11
37.72531,-97.79759,2011,7,12,3.52,20.54,3.54,2011-07-12
37.72531,-97.79759,2011,7,13,1.37,26.98,1.82,2011-07-13
37.72531,-97.79759,2011,7,14,0.04,21,1.88,2011-07-14
37.72531,-97.79759,2011,7,15,0.12,27.06,3.64,2011-07-15
37.72531,-97.79759,2011,7,16,0,26.65,3.41,2011-07-16
37.72531,-97.79759,2011,7,17,0,26.41,2.32,2011-07-17
37.72531,-97.79759,2011,7,18,0,27.19,2.14,2011-07-18
37.72531,-97.79759,2011,7,19,0,26.85,3.16,2011-07-19
37.72531,-97.79759,2011,7,20,0.34,25.49,3.19,2011-07-20
37.72531,-97.79759,2011,7,21,0.03,26.72,2.61,2011-07-21
37.72531,-97.79759,2011,7,22,0.11,26.64,3.43,2011-07-22
37.72531,-97.79759,2011,7,23,0.19,25.81,2.44,2011-07-23
37.72531,-97.79759,2011,7,24,2.59,24.81,4.2,2011-07-24
37.72531,-97.79759,2011,7,25,0.11,23.27,2.51,2011-07-25
37.72531,-97.79759,2011,7,26,0.01,26.68,4.59,2011-07-26
37.72531,-97.79759,2011,7,27,0.5,26.48,3.54,2011-07-27
37.72531,-97.79759,2011,7,28,1.03,26.17,4.43,2011-07-28
37.72531,-97.79759,2011,7,29,2.7,21.97,2.52,2011-07-29
37.72531,-97.79759,2011,7,30,0.7,24.06,2.9,2011-07-30
37.72531,-97.79759,2011,7,31,0.38,22.2,1.82,2011-07-31
37.72531,-97.79759,2011,8,1,0,26.09,3.58,2011-08-01
37.72531,-97.79759,2011,8,2,0.18,26.33,6.49,2011-08-02
37.72531,-97.79759,2011,8,3,13.95,25.71,4.48,2011-08-03
37.72531,-97.79759,2011,8,4,7.37,20.85,4.36,2011-08-04
37.72531,-97.79759,2011,8,5,5.03,24.78,5.12,2011-08-05
37.72531,-97.79759,2011,8,6,2.57,24.82,3.16,2011-08-06
37.72531,-97.79759,2011,8,7,1.22,25.63,2.02,2011-08-07
37.72531,-97.79759,2011,8,8,1.1,20.14,5.95,2011-08-08
37.72531,-97.79759,2011,8,9,6.54,26.01,4.2,2011-08-09
37.72531,-97.79759,2011,8,10,17.2,17.4,3.87,2011-08-10
37.72531,-97.79759,2011,8,11,0.32,25.33,2.79,2011-08-11
37.72531,-97.79759,2011,8,12,10.28,20.03,2.78,2011-08-12
37.72531,-97.79759,2011,8,13,0.33,23.98,4.27,2011-08-13
37.72531,-97.79759,2011,8,14,0,25.46,3.75,2011-08-14
37.72531,-97.79759,2011,8,15,0.14,24.34,2.91,2011-08-15
37.72531,-97.79759,2011,8,16,0.4,17.2,5.77,2011-08-16
37.72531,-97.79759,2011,8,17,3.8,22.48,3.9,2011-08-17
37.72531,-97.79759,2011,8,18,1.28,24.2,3.64,2011-08-18
37.72531,-97.79759,2011,8,19,0.35,24.74,2.76,2011-08-19
37.72531,-97.79759,2011,8,20,1.45,9.58,4.77,2011-08-20
37.72531,-97.79759,2011,8,21,2.03,22.89,2.09,2011-08-21
37.72531,-97.79759,2011,8,22,1.26,5.48,3.18,2011-08-22
37.72531,-97.79759,2011,8,23,0,23.75,5.06,2011-08-23
37.72531,-97.79759,2011,8,24,0,24.04,3.64,2011-08-24
37.72531,-97.79759,2011,8,25,0,24.55,2.29,2011-08-25
37.72531,-97.79759,2011,8,26,0.22,24.17,1.29,2011-08-26
37.72531,-97.79759,2011,8,27,0.16,17.52,2.18,2011-08-27
37.72531,-97.79759,2011,8,28,0,23.24,4,2011-08-28
37.72531,-97.79759,2011,8,29,1.05,20.38,3.82,2011-08-29
37.72531,-97.79759,2011,8,30,0.07,23.08,6.35,2011-08-30
37.72531,-97.79759,2011,8,31,0,22.91,5.28,2011-08-31
37.72531,-97.79759,2011,9,1,0.04,23.29,3.72,2011-09-01
37.72531,-97.79759,2011,9,2,0,23.13,3.88,2011-09-02
37.72531,-97.79759,2011,9,3,3.63,17.89,6.39,2011-09-03
37.72531,-97.79759,2011,9,4,0.37,22.47,5.64,2011-09-04
37.72531,-97.79759,2011,9,5,0,24.36,3.71,2011-09-05
37.72531,-97.79759,2011,9,6,0,23.8,1.73,2011-09-06
37.72531,-97.79759,2011,9,7,0.01,14.53,4.74,2011-09-07
37.72531,-97.79759,2011,9,8,0,22.72,3.87,2011-09-08
37.72531,-97.79759,2011,9,9,0.49,19.84,3.74,2011-09-09
37.72531,-97.79759,2011,9,10,1.76,15.95,5.31,2011-09-10
