LAT,LON,YEAR,MO,DY,PRECTOT,ALLSKY_SFC_SW_DWN,Date
37.72531,-97.79759,2009,11,30,0,10.91,2009-11-30
37.72531,-97.79759,2009,12,1,0,10.7,2009-12-01
37.72531,-97.79759,2009,12,2,0.02,10.67,2009-12-02
37.72531,-97.79759,2009,12,3,0.03,10.9,2009-12-03
37.72531,-97.79759,2009,12,4,0,11.03,2009-12-04
37.72531,-97.79759,2009,12,5,0,10.42,2009-12-05
37.72531,-97.79759,2009,12,6,0.08,3.07,2009-12-06
37.72531,-97.79759,2009,12,7,0.68,5.6,2009-12-07
37.72531,-97.79759,2009,12,8,3.21,3.07,2009-12-08
37.72531,-97.79759,2009,12,9,0,10.38,2009-12-09
37.72531,-97.79759,2009,12,10,0.01,10.07,2009-12-10
37.72531,-97.79759,2009,12,11,0,9.62,2009-12-11
37.72531,-97.79759,2009,12,12,0.5,5.45,2009-12-12
37.72531,-97.79759,2009,12,13,0.08,7.88,2009-12-13
37.72531,-97.79759,2009,12,14,0,8.85,2009-12-14
37.72531,-97.79759,2009,12,15,0,10.16,2009-12-15
37.72531,-97.79759,2009,12,16,0,10.07,2009-12-16
37.72531,-97.79759,2009,12,17,0,8.9,2009-12-17
37.72531,-97.79759,2009,12,18,0,9.84,2009-12-18
37.72531,-97.79759,2009,12,19,0,4.3,2009-12-19
37.72531,-97.79759,2009,12,20,0,9.85,2009-12-20
37.72531,-97.79759,2009,12,21,0,8.87,2009-12-21
37.72531,-97.79759,2009,12,22,1.05,4.53,2009-12-22
37.72531,-97.79759,2009,12,23,1.4,3.69,2009-12-23
37.72531,-97.79759,2009,12,24,3.42,2.55,2009-12-24
37.72531,-97.79759,2009,12,25,0.04,7.88,2009-12-25
37.72531,-97.79759,2009,12,26,0.08,7.03,2009-12-26
37.72531,-97.79759,2009,12,27,0,6.45,2009-12-27
37.72531,-97.79759,2009,12,28,0,9.99,2009-12-28
37.72531,-97.79759,2009,12,29,1.09,3.77,2009-12-29
37.72531,-97.79759,2009,12,30,0.89,2.55,2009-12-30
37.72531,-97.79759,2009,12,31,0.01,9.79,2009-12-31
37.72531,-97.79759,2010,1,1,0.01,9.62,2010-01-01
37.72531,-97.79759,2010,1,2,0.3,4.2,2010-01-02
37.72531,-97.79759,2010,1,3,0.06,4.79,2010-01-03
37.72531,-97.79759,2010,1,4,0.01,8.36,2010-01-04
37.72531,-97.79759,2010,1,5,0.03,3.85,2010-01-05
37.72531,-97.79759,2010,1,6,0.66,4.15,2010-01-06
37.72531,-97.79759,2010,1,7,0,9.67,2010-01-07
37.72531,-97.79759,2010,1,8,0,10.04,2010-01-08
37.72531,-97.79759,2010,1,9,0,10.09,2010-01-09
37.72531,-97.79759,2010,1,10,0,10.35,2010-01-10
37.72531,-97.79759,2010,1,11,0,10.21,2010-01-11
37.72531,-97.79759,2010,1,12,0,7.95,2010-01-12
37.72531,-97.79759,2010,1,13,0,10.54,2010-01-13
37.72531,-97.79759,2010,1,14,0.02,6.26,2010-01-14
37.72531,-97.79759,2010,1,15,0.01,6.16,2010-01-15
37.72531,-97.79759,2010,1,16,0,9.38,2010-01-16
37.72531,-97.79759,2010,1,17,0,9.99,2010-01-17
37.72531,-97.79759,2010,1,18,0.01,7.12,2010-01-18
37.72531,-97.79759,2010,1,19,0.14,4.89,2010-01-19
37.72531,-97.79759,2010,1,20,2.4,9.31,2010-01-20
37.72531,-97.79759,2010,1,21,0.08,5.68,2010-01-21
37.72531,-97.79759,2010,1,22,0.41,11.22,2010-01-22
37.72531,-97.79759,2010,1,23,1.66,8.1,2010-01-23
37.72531,-97.79759,2010,1,24,0,12.12,2010-01-24
37.72531,-97.79759,2010,1,25,0,11.86,2010-01-25
37.72531,-97.79759,2010,1,26,0,12.41,2010-01-26
37.72531,-97.79759,2010,1,27,0,12.18,2010-01-27
37.72531,-97.79759,2010,1,28,5.71,4.29,2010-01-28
37.72531,-97.79759,2010,1,29,3.96,3.9,2010-01-29
37.72531,-97.79759,2010,1,30,0.83,7.11,2010-01-30
37.72531,-97.79759,2010,1,31,0.27,4.2,2010-01-31
37.72531,-97.79759,2010,2,1,0.01,4.01,2010-02-01
37.72531,-97.79759,2010,2,2,0.08,9.35,2010-02-02
37.72531,-97.79759,2010,2,3,0.96,7.18,2010-02-03
37.72531,-97.79759,2010,2,4,4.1,4.76,2010-02-04
37.72531,-97.79759,2010,2,5,0.3,5.58,2010-02-05
37.72531,-97.79759,2010,2,6,0,7.5,2010-02-06
37.72531,-97.79759,2010,2,7,3.21,3.3,2010-02-07
37.72531,-97.79759,2010,2,8,1.9,5.39,2010-02-08
37.72531,-97.79759,2010,2,9,0.01,13.84,2010-02-09
37.72531,-97.79759,2010,2,10,0.07,5.81,2010-02-10
37.72531,-97.79759,2010,2,11,0.1,11.71,2010-02-11
37.72531,-97.79759,2010,2,12,0,14.89,2010-02-12
37.72531,-97.79759,2010,2,13,0.07,14.33,2010-02-13
37.72531,-97.79759,2010,2,14,0.1,15.15,2010-02-14
37.72531,-97.79759,2010,2,15,0,15.27,2010-02-15
37.72531,-97.79759,2010,2,16,0,11.68,2010-02-16
37.72531,-97.79759,2010,2,17,0.02,16.19,2010-02-17
37.72531,-97.79759,2010,2,18,0.19,15.69,2010-02-18
37.72531,-97.79759,2010,2,19,1.35,10.73,2010-02-19
37.72531,-97.79759,2010,2,20,0.86,4.64,2010-02-20
37.72531,-97.79759,2010,2,21,8.6,5.94,2010-02-21
37.72531,-97.79759,2010,2,22,0.2,9.54,2010-02-22
37.72531,-97.79759,2010,2,23,0.04,17.19,2010-02-23
37.72531,-97.79759,2010,2,24,0.24,17.27,2010-02-24
37.72531,-97.79759,2010,2,25,0.84,15.23,2010-02-25
37.72531,-97.79759,2010,2,26,0.03,17.2,2010-02-26
37.72531,-97.79759,2010,2,27,0,17.73,2010-02-27
37.72531,-97.79759,2010,2,28,0,13.2,2010-02-28
37.72531,-97.79759,2010,3,1,0.03,9.89,2010-03-01
37.72531,-97.79759,2010,3,2,0,16,2010-03-02
37.72531,-97.79759,2010,3,3,0,18.01,2010-03-03
37.72531,-97.79759,2010,3,4,0,18.03,2010-03-04
37.72531,-97.79759,2010,3,5,0.04,16.61,2010-03-05
37.72531,-97.79759,2010,3,6,0,7.38,2010-03-06
37.72531,-97.79759,2010,3,7,0.08,11.18,2010-03-07
37.72531,-97.79759,2010,3,8,19.94,3.49,2010-03-08
37.72531,-97.79759,2010,3,9,1.03,12.22,2010-03-09
37.72531,-97.79759,2010,3,10,7.87,7.21,2010-03-10
37.72531,-97.79759,2010,3,11,0.41,10.27,2010-03-11
37.72531,-97.79759,2010,3,12,0.11,7.81,2010-03-12
37.72531,-97.79759,2010,3,13,0.01,11.09,2010-03-13
37.72531,-97.79759,2010,3,14,0,9.86,2010-03-14
37.72531,-97.79759,2010,3,15,0.03,17.21,2010-03-15
37.72531,-97.79759,2010,3,16,0.02,9.69,2010-03-16
37.72531,-97.79759,2010,3,17,0,11.06,2010-03-17
37.72531,-97.79759,2010,3,18,0,21.16,2010-03-18
37.72531,-97.79759,2010,3,19,1.81,14.58,2010-03-19
37.72531,-97.79759,2010,3,20,0.83,5.88,2010-03-20
37.72531,-97.79759,2010,3,21,0.01,20.21,2010-03-21
37.72531,-97.79759,2010,3,22,0.01,21.98,2010-03-22
37.72531,-97.79759,2010,3,23,0.28,21.14,2010-03-23
37.72531,-97.79759,2010,3,24,3.57,6.86,2010-03-24
37.72531,-97.79759,2010,3,25,0.64,22.45,2010-03-25
37.72531,-97.79759,2010,3,26,1,22.06,2010-03-26
37.72531,-97.79759,2010,3,27,3.05,7.47,2010-03-27
37.72531,-97.79759,2010,3,28,0.01,22.44,2010-03-28
37.72531,-97.79759,2010,3,29,0,22.96,2010-03-29
37.72531,-97.79759,2010,3,30,0,20.02,2010-03-30
37.72531,-97.79759,2010,3,31,0,23.12,2010-03-31
37.72531,-97.79759,2010,4,1,0.47,19.57,2010-04-01
37.72531,-97.79759,2010,4,2,1.62,23.15,2010-04-02
37.72531,-97.79759,2010,4,3,0,23.41,2010-04-03
37.72531,-97.79759,2010,4,4,0.01,23.35,2010-04-04
37.72531,-97.79759,2010,4,5,0.75,23,2010-04-05
37.72531,-97.79759,2010,4,6,0.79,21.96,2010-04-06
37.72531,-97.79759,2010,4,7,0.19,7.36,2010-04-07
37.72531,-97.79759,2010,4,8,0,21.25,2010-04-08
37.72531,-97.79759,2010,4,9,0,24.95,2010-04-09
37.72531,-97.79759,2010,4,10,0,23.79,2010-04-10
37.72531,-97.79759,2010,4,11,0,20.01,2010-04-11
37.72531,-97.79759,2010,4,12,0,12.55,2010-04-12
37.72531,-97.79759,2010,4,13,0.04,22.67,2010-04-13
37.72531,-97.79759,2010,4,14,0.04,23.66,2010-04-14
37.72531,-97.79759,2010,4,15,2.52,20.88,2010-04-15
37.72531,-97.79759,2010,4,16,4.38,9.25,2010-04-16
37.72531,-97.79759,2010,4,17,0.07,22.25,2010-04-17
37.72531,-97.79759,2010,4,18,0.65,11.93,2010-04-18
37.72531,-97.79759,2010,4,19,0.01,23.87,2010-04-19
37.72531,-97.79759,2010,4,20,0,20.39,2010-04-20
37.72531,-97.79759,2010,4,21,2.93,11.34,2010-04-21
37.72531,-97.79759,2010,4,22,15.32,13.05,2010-04-22
37.72531,-97.79759,2010,4,23,5.27,26.06,2010-04-23
37.72531,-97.79759,2010,4,24,2.58,17.33,2010-04-24
37.72531,-97.79759,2010,4,25,0.02,25.71,2010-04-25
37.72531,-97.79759,2010,4,26,0.08,25.1,2010-04-26
37.72531,-97.79759,2010,4,27,0,26.18,2010-04-27
37.72531,-97.79759,2010,4,28,0,23.49,2010-04-28
37.72531,-97.79759,2010,4,29,5.57,26.44,2010-04-29
37.72531,-97.79759,2010,4,30,3.96,26.29,2010-04-30
37.72531,-97.79759,2010,5,1,0.15,13.57,2010-05-01
37.72531,-97.79759,2010,5,2,1.23,26.9,2010-05-02
37.72531,-97.79759,2010,5,3,0,25.49,2010-05-03
37.72531,-97.79759,2010,5,4,0,27.67,2010-05-04
37.72531,-97.79759,2010,5,5,0,27.9,2010-05-05
37.72531,-97.79759,2010,5,6,0.01,26.91,2010-05-06
37.72531,-97.79759,2010,5,7,0.03,27.64,2010-05-07
37.72531,-97.79759,2010,5,8,0,24.34,2010-05-08
37.72531,-97.79759,2010,5,9,0.19,14.88,2010-05-09
37.72531,-97.79759,2010,5,10,9.56,6.87,2010-05-10
37.72531,-97.79759,2010,5,11,0.59,26.78,2010-05-11
37.72531,-97.79759,2010,5,12,21.2,17.36,2010-05-12
37.72531,-97.79759,2010,5,13,1.33,25.16,2010-05-13
37.72531,-97.79759,2010,5,14,0.07,16.45,2010-05-14
37.72531,-97.79759,2010,5,15,3.89,10.88,2010-05-15
37.72531,-97.79759,2010,5,16,6.67,17.02,2010-05-16
37.72531,-97.79759,2010,5,17,0.03,13.81,2010-05-17
37.72531,-97.79759,2010,5,18,1.89,23.73,2010-05-18
37.72531,-97.79759,2010,5,19,33.04,5.76,2010-05-19
37.72531,-97.79759,2010,5,20,1.56,10.77,2010-05-20
37.72531,-97.79759,2010,5,21,0,27.44,2010-05-21
37.72531,-97.79759,2010,5,22,0.01,22.42,2010-05-22
37.72531,-97.79759,2010,5,23,0.03,16.43,2010-05-23
37.72531,-97.79759,2010,5,24,27.05,25.77,2010-05-24
37.72531,-97.79759,2010,5,25,11.36,26.49,2010-05-25
37.72531,-97.79759,2010,5,26,1.03,24.81,2010-05-26
37.72531,-97.79759,2010,5,27,1.72,25.8,2010-05-27
37.72531,-97.79759,2010,5,28,0,27.58,2010-05-28
37.72531,-97.79759,2010,5,29,0.06,27.41,2010-05-29
37.72531,-97.79759,2010,5,30,4.95,23.82,2010-05-30
37.72531,-97.79759,2010,5,31,0.22,20.35,2010-05-31
37.72531,-97.79759,2010,6,1,0.17,27.86,2010-06-01
37.72531,-97.79759,2010,6,2,0.02,25.79,2010-06-02
37.72531,-97.79759,2010,6,3,0,28.7,2010-06-03
37.72531,-97.79759,2010,6,4,0.01,28.02,2010-06-04
37.72531,-97.79759,2010,6,5,0.01,27.84,2010-06-05
37.72531,-97.79759,2010,6,6,2.86,27.14,2010-06-06
37.72531,-97.79759,2010,6,7,16.6,8.82,2010-06-07
37.72531,-97.79759,2010,6,8,11.96,26.03,2010-06-08
37.72531,-97.79759,2010,6,9,6.35,19.01,2010-06-09
37.72531,-97.79759,2010,6,10,0.02,26.29,2010-06-10
37.72531,-97.79759,2010,6,11,0.1,22.7,2010-06-11
37.72531,-97.79759,2010,6,12,40.23,22.65,2010-06-12
37.72531,-97.79759,2010,6,13,46.31,26.81,2010-06-13
37.72531,-97.79759,2010,6,14,6.27,15.86,2010-06-14
37.72531,-97.79759,2010,6,15,0.18,26.03,2010-06-15
37.72531,-97.79759,2010,6,16,1.1,22.11,2010-06-16
37.72531,-97.79759,2010,6,17,0.02,27.2,2010-06-17
37.72531,-97.79759,2010,6,18,0,28.19,2010-06-18
37.72531,-97.79759,2010,6,19,0.01,28.47,2010-06-19
37.72531,-97.79759,2010,6,20,0.47,26.97,2010-06-20
37.72531,-97.79759,2010,6,21,0.04,25.82,2010-06-21
37.72531,-97.79759,2010,6,22,0,28.36,2010-06-22
37.72531,-97.79759,2010,6,23,0.39,25.69,2010-06-23
37.72531,-97.79759,2010,6,24,0,26.61,2010-06-24
37.72531,-97.79759,2010,6,25,0,27.76,2010-06-25
37.72531,-97.79759,2010,6,26,0.05,28.6,2010-06-26
37.72531,-97.79759,2010,6,27,0,20.59,2010-06-27
37.72531,-97.79759,2010,6,28,0,25.65,2010-06-28
37.72531,-97.79759,2010,6,29,0.03,26.86,2010-06-29
37.72531,-97.79759,2010,6,30,0,28.19,2010-06-30
37.72531,-97.79759,2010,7,1,0,22.13,2010-07-01
37.72531,-97.79759,2010,7,2,0.29,19.49,2010-07-02
37.72531,-97.79759,2010,7,3,13.3,10.26,2010-07-03
37.72531,-97.79759,2010,7,4,49.58,7.66,2010-07-04
37.72531,-97.79759,2010,7,5,24.3,14.61,2010-07-05
37.72531,-97.79759,2010,7,6,2.16,25.65,2010-07-06
37.72531,-97.79759,2010,7,7,5.83,15.82,2010-07-07
37.72531,-97.79759,2010,7,8,0.31,11.56,2010-07-08
37.72531,-97.79759,2010,7,9,0,27.33,2010-07-09
37.72531,-97.79759,2010,7,10,0.01,26.64,2010-07-10
37.72531,-97.79759,2010,7,11,0.01,27.11,2010-07-11
37.72531,-97.79759,2010,7,12,3.54,22.67,2010-07-12
37.72531,-97.79759,2010,7,13,0.1,27.94,2010-07-13
37.72531,-97.79759,2010,7,14,7.63,26.91,2010-07-14
37.72531,-97.79759,2010,7,15,3.76,23.09,2010-07-15
37.72531,-97.79759,2010,7,16,0.79,24.13,2010-07-16
37.72531,-97.79759,2010,7,17,0.01,27.68,2010-07-17
37.72531,-97.79759,2010,7,18,0,27.92,2010-07-18
37.72531,-97.79759,2010,7,19,0,27.44,2010-07-19
37.72531,-97.79759,2010,7,20,4.22,26.62,2010-07-20
37.72531,-97.79759,2010,7,21,0.43,25.6,2010-07-21
37.72531,-97.79759,2010,7,22,0,26.78,2010-07-22
37.72531,-97.79759,2010,7,23,0,26.63,2010-07-23
37.72531,-97.79759,2010,7,24,10.49,26.34,2010-07-24
37.72531,-97.79759,2010,7,25,7.53,16.75,2010-07-25
37.72531,-97.79759,2010,7,26,0.02,26.74,2010-07-26
37.72531,-97.79759,2010,7,27,0,26.56,2010-07-27
37.72531,-97.79759,2010,7,28,0.03,25.39,2010-07-28
37.72531,-97.79759,2010,7,29,3.13,20.15,2010-07-29
37.72531,-97.79759,2010,7,30,0.43,26.35,2010-07-30
37.72531,-97.79759,2010,7,31,0.04,24.41,2010-07-31
37.72531,-97.79759,2010,8,1,0.36,25.34,2010-08-01
37.72531,-97.79759,2010,8,2,0,26.47,2010-08-02
37.72531,-97.79759,2010,8,3,0.04,26.76,2010-08-03
37.72531,-97.79759,2010,8,4,3.66,25.62,2010-08-04
37.72531,-97.79759,2010,8,5,0.13,24.1,2010-08-05
37.72531,-97.79759,2010,8,6,0,25.11,2010-08-06
37.72531,-97.79759,2010,8,7,0.17,23.47,2010-08-07
37.72531,-97.79759,2010,8,8,0.26,25.18,2010-08-08
37.72531,-97.79759,2010,8,9,0.92,23.98,2010-08-09
37.72531,-97.79759,2010,8,10,0.54,24.19,2010-08-10
37.72531,-97.79759,2010,8,11,0.09,25.22,2010-08-11
37.72531,-97.79759,2010,8,12,0.01,25.31,2010-08-12
37.72531,-97.79759,2010,8,13,0.27,24.67,2010-08-13
37.72531,-97.79759,2010,8,14,8.77,24.43,2010-08-14
37.72531,-97.79759,2010,8,15,9.74,14.56,2010-08-15
37.72531,-97.79759,2010,8,16,9.71,23.48,2010-08-16
37.72531,-97.79759,2010,8,17,34.33,11.38,2010-08-17
37.72531,-97.79759,2010,8,18,0,25.69,2010-08-18
37.72531,-97.79759,2010,8,19,0,25.24,2010-08-19
37.72531,-97.79759,2010,8,20,0.46,22.18,2010-08-20
37.72531,-97.79759,2010,8,21,0,25.19,2010-08-21
37.72531,-97.79759,2010,8,22,0,25,2010-08-22
37.72531,-97.79759,2010,8,23,11.76,23.67,2010-08-23
37.72531,-97.79759,2010,8,24,34.19,15.5,2010-08-24
37.72531,-97.79759,2010,8,25,0,25.48,2010-08-25
37.72531,-97.79759,2010,8,26,0,25.03,2010-08-26
37.72531,-97.79759,2010,8,27,0.03,25.12,2010-08-27
37.72531,-97.79759,2010,8,28,0,24.34,2010-08-28
37.72531,-97.79759,2010,8,29,0,22.47,2010-08-29
37.72531,-97.79759,2010,8,30,0.04,20.74,2010-08-30
37.72531,-97.79759,2010,8,31,0.54,19.62,2010-08-31
37.72531,-97.79759,2010,9,1,0.85,18.37,2010-09-01
37.72531,-97.79759,2010,9,2,0.64,16.79,2010-09-02
37.72531,-97.79759,2010,9,3,0,24.3,2010-09-03
37.72531,-97.79759,2010,9,4,0,23.88,2010-09-04
37.72531,-97.79759,2010,9,5,0,22.91,2010-09-05
37.72531,-97.79759,2010,9,6,0.76,22.2,2010-09-06
37.72531,-97.79759,2010,9,7,0.15,19.42,2010-09-07
37.72531,-97.79759,2010,9,8,2.99,11.54,2010-09-08
37.72531,-97.79759,2010,9,9,1.43,14.22,2010-09-09
37.72531,-97.79759,2010,9,10,4.85,21.38,2010-09-10
37.72531,-97.79759,2010,9,11,0,22.1,2010-09-11
37.72531,-97.79759,2010,9,12,0.01,21.15,2010-09-12
37.72531,-97.79759,2010,9,13,3.03,20.99,2010-09-13
37.72531,-97.79759,2010,9,14,4.86,20.71,2010-09-14
37.72531,-97.79759,2010,9,15,6.82,18.38,2010-09-15
37.72531,-97.79759,2010,9,16,0.1,10.45,2010-09-16
37.72531,-97.79759,2010,9,17,0,20.79,2010-09-17
37.72531,-97.79759,2010,9,18,0,19.28,2010-09-18
37.72531,-97.79759,2010,9,19,0,20.59,2010-09-19
37.72531,-97.79759,2010,9,20,0,19.4,2010-09-20
37.72531,-97.79759,2010,9,21,0.01,16.65,2010-09-21
37.72531,-97.79759,2010,9,22,0.18,17.25,2010-09-22
37.72531,-97.79759,2010,9,23,20.81,6.64,2010-09-23
37.72531,-97.79759,2010,9,24,0,20.45,2010-09-24
37.72531,-97.79759,2010,9,25,7.79,13.95,2010-09-25
37.72531,-97.79759,2010,9,26,0.09,18.18,2010-09-26
37.72531,-97.79759,2010,9,27,0,17.68,2010-09-27
37.72531,-97.79759,2010,9,28,0,19.73,2010-09-28
37.72531,-97.79759,2010,9,29,0,19.21,2010-09-29
37.72531,-97.79759,2010,9,30,0,19.43,2010-09-30
37.72531,-97.79759,2010,10,1,0,19.2,2010-10-01
37.72531,-97.79759,2010,10,2,0,18.82,2010-10-02
37.72531,-97.79759,2010,10,3,0,19.44,2010-10-03
37.72531,-97.79759,2010,10,4,0,18.85,2010-10-04
37.72531,-97.79759,2010,10,5,0,18.32,2010-10-05
37.72531,-97.79759,2010,10,6,0,17.88,2010-10-06
37.72531,-97.79759,2010,10,7,0,17.76,2010-10-07
37.72531,-97.79759,2010,10,8,0.02,17.79,2010-10-08
37.72531,-97.79759,2010,10,9,0.01,17.59,2010-10-09
37.72531,-97.79759,2010,10,10,8.73,4.88,2010-10-10
37.72531,-97.79759,2010,10,11,1.54,12.07,2010-10-11
37.72531,-97.79759,2010,10,12,0.06,15.85,2010-10-12
37.72531,-97.79759,2010,10,13,0,17.33,2010-10-13
37.72531,-97.79759,2010,10,14,0,16.95,2010-10-14
37.72531,-97.79759,2010,10,15,0,16.94,2010-10-15
37.72531,-97.79759,2010,10,16,0,16.14,2010-10-16
37.72531,-97.79759,2010,10,17,0,15.81,2010-10-17
37.72531,-97.79759,2010,10,18,0.3,15.67,2010-10-18
37.72531,-97.79759,2010,10,19,0.09,14.01,2010-10-19
37.72531,-97.79759,2010,10,20,0.01,16.03,2010-10-20
37.72531,-97.79759,2010,10,21,1.29,14.95,2010-10-21
37.72531,-97.79759,2010,10,22,3.09,9.56,2010-10-22
37.72531,-97.79759,2010,10,23,0.4,10.01,2010-10-23
37.72531,-97.79759,2010,10,24,0.03,14.84,2010-10-24
37.72531,-97.79759,2010,10,25,0.62,9.66,2010-10-25
37.72531,-97.79759,2010,10,26,0,15.49,2010-10-26
37.72531,-97.79759,2010,10,27,0,15.5,2010-10-27
37.72531,-97.79759,2010,10,28,0.1,15.33,2010-10-28
37.72531,-97.79759,2010,10,29,0,14.49,2010-10-29
37.72531,-97.79759,2010,10,30,0,14.83,2010-10-30
37.72531,-97.79759,2010,10,31,0,14.2,2010-10-31
37.72531,-97.79759,2010,11,1,0.13,8.3,2010-11-01
37.72531,-97.79759,2010,11,2,0.02,14.11,2010-11-02
37.72531,-97.79759,2010,11,3,0,14.08,2010-11-03
37.72531,-97.79759,2010,11,4,0,14.29,2010-11-04
37.72531,-97.79759,2010,11,5,0,13.99,2010-11-05
37.72531,-97.79759,2010,11,6,0,13.64,2010-11-06
37.72531,-97.79759,2010,11,7,0,13.51,2010-11-07
37.72531,-97.79759,2010,11,8,0,13.2,2010-11-08
37.72531,-97.79759,2010,11,9,0,11.15,2010-11-09
37.72531,-97.79759,2010,11,10,0,13.14,2010-11-10
37.72531,-97.79759,2010,11,11,7,4.66,2010-11-11
37.72531,-97.79759,2010,11,12,46.02,2.05,2010-11-12
37.72531,-97.79759,2010,11,13,0,11.7,2010-11-13
37.72531,-97.79759,2010,11,14,0.22,7.53,2010-11-14
37.72531,-97.79759,2010,11,15,0.1,7.59,2010-11-15
37.72531,-97.79759,2010,11,16,0,12.18,2010-11-16
37.72531,-97.79759,2010,11,17,5.05,1.93,2010-11-17
37.72531,-97.79759,2010,11,18,0,11.27,2010-11-18
37.72531,-97.79759,2010,11,19,0,11.22,2010-11-19
37.72531,-97.79759,2010,11,20,0.01,11.58,2010-11-20
37.72531,-97.79759,2010,11,21,0,10.94,2010-11-21
37.72531,-97.79759,2010,11,22,0.01,9.96,2010-11-22
37.72531,-97.79759,2010,11,23,0.01,11.3,2010-11-23
37.72531,-97.79759,2010,11,24,0,3.57,2010-11-24
37.72531,-97.79759,2010,11,25,0,10.39,2010-11-25
37.72531,-97.79759,2010,11,26,0,11.46,2010-11-26
37.72531,-97.79759,2010,11,27,0,11.36,2010-11-27
37.72531,-97.79759,2010,11,28,0,10.71,2010-11-28
37.72531,-97.79759,2010,11,29,0,9.32,2010-11-29
37.72531,-97.79759,2010,11,30,0,11.01,2010-11-30
37.72531,-97.79759,2010,12,1,0,9.15,2010-12-01
37.72531,-97.79759,2010,12,2,0,10.52,2010-12-02
37.72531,-97.79759,2010,12,3,0,9.07,2010-12-03
37.72531,-97.79759,2010,12,4,0,10.33,2010-12-04
37.72531,-97.79759,2010,12,5,0,9.16,2010-12-05
37.72531,-97.79759,2010,12,6,0,10.69,2010-12-06
37.72531,-97.79759,2010,12,7,0.29,5.06,2010-12-07
37.72531,-97.79759,2010,12,8,0,9,2010-12-08
37.72531,-97.79759,2010,12,9,0,8.79,2010-12-09
37.72531,-97.79759,2010,12,10,0,7.84,2010-12-10
37.72531,-97.79759,2010,12,11,0.07,10.42,2010-12-11
37.72531,-97.79759,2010,12,12,0.01,10.46,2010-12-12
37.72531,-97.79759,2010,12,13,0,9.85,2010-12-13
37.72531,-97.79759,2010,12,14,0,9.22,2010-12-14
37.72531,-97.79759,2010,12,15,0,6.38,2010-12-15
37.72531,-97.79759,2010,12,16,0,10.02,2010-12-16
37.72531,-97.79759,2010,12,17,0,6.56,2010-12-17
37.72531,-97.79759,2010,12,18,0,3.75,2010-12-18
37.72531,-97.79759,2010,12,19,0,9.72,2010-12-19
37.72531,-97.79759,2010,12,20,0,7.9,2010-12-20
37.72531,-97.79759,2010,12,21,0,6.02,2010-12-21
37.72531,-97.79759,2010,12,22,0,7.63,2010-12-22
37.72531,-97.79759,2010,12,23,0.48,3.34,2010-12-23
37.72531,-97.79759,2010,12,24,0.14,5.23,2010-12-24
37.72531,-97.79759,2010,12,25,0.13,4.11,2010-12-25
37.72531,-97.79759,2010,12,26,0,8.67,2010-12-26
37.72531,-97.79759,2010,12,27,0,9.98,2010-12-27
37.72531,-97.79759,2010,12,28,0,7.46,2010-12-28
37.72531,-97.79759,2010,12,29,0.07,3.51,2010-12-29
37.72531,-97.79759,2010,12,30,0.09,9.77,2010-12-30
37.72531,-97.79759,2010,12,31,1,8.64,2010-12-31
37.72531,-97.79759,2011,1,1,0,10.61,2011-01-01
37.72531,-97.79759,2011,1,2,0,10.61,2011-01-02
37.72531,-97.79759,2011,1,3,0,8.78,2011-01-03
37.72531,-97.79759,2011,1,4,0.01,10.33,2011-01-04
37.72531,-97.79759,2011,1,5,0,10.3,2011-01-05
37.72531,-97.79759,2011,1,6,0,10.03,2011-01-06
37.72531,-97.79759,2011,1,7,0,10.39,2011-01-07
37.72531,-97.79759,2011,1,8,0,8.58,2011-01-08
37.72531,-97.79759,2011,1,9,3.07,5.83,2011-01-09
37.72531,-97.79759,2011,1,10,3.14,2.9,2011-01-10
37.72531,-97.79759,2011,1,11,0,9.85,2011-01-11
37.72531,-97.79759,2011,1,12,0,10,2011-01-12
37.72531,-97.79759,2011,1,13,0.01,5.77,2011-01-13
37.72531,-97.79759,2011,1,14,0.83,5.62,2011-01-14
37.72531,-97.79759,2011,1,15,0.02,7.12,2011-01-15
37.72531,-97.79759,2011,1,16,0.02,10.47,2011-01-16
37.72531,-97.79759,2011,1,17,0.41,5.29,2011-01-17
37.72531,-97.79759,2011,1,18,0,7.2,2011-01-18
37.72531,-97.79759,2011,1,19,0.48,2.44,2011-01-19
37.72531,-97.79759,2011,1,20,0.14,11.66,2011-01-20
37.72531,-97.79759,2011,1,21,0.03,8.93,2011-01-21
37.72531,-97.79759,2011,1,22,0,8.51,2011-01-22
37.72531,-97.79759,2011,1,23,0.01,8.03,2011-01-23
37.72531,-97.79759,2011,1,24,0,6.82,2011-01-24
37.72531,-97.79759,2011,1,25,0,12.42,2011-01-25
37.72531,-97.79759,2011,1,26,0.09,10.64,2011-01-26
37.72531,-97.79759,2011,1,27,0,12.05,2011-01-27
37.72531,-97.79759,2011,1,28,0,12.54,2011-01-28
37.72531,-97.79759,2011,1,29,0,12.8,2011-01-29
37.72531,-97.79759,2011,1,30,0,11.19,2011-01-30
37.72531,-97.79759,2011,1,31,0.23,4.3,2011-01-31
37.72531,-97.79759,2011,2,1,4.02,2.86,2011-02-01
37.72531,-97.79759,2011,2,2,0,10.08,2011-02-02
37.72531,-97.79759,2011,2,3,0,10.55,2011-02-03
37.72531,-97.79759,2011,2,4,0,8.85,2011-02-04
37.72531,-97.79759,2011,2,5,0.07,11.42,2011-02-05
37.72531,-97.79759,2011,2,6,0.01,8.45,2011-02-06
